city,primary_category,secondary_category,shop_name,avg_price,review_count,rating
深圳市,美食,日式料理,牛利屋·日式烧肉居酒屋,140,148,4.5
深圳市,美食,日式料理,大渔铁板烧(宝能中心环球汇店),214,3879,4.0
深圳市,美食,日式料理,百分板烧·铁板烧料理,137,889,4.0
深圳市,美食,日式料理,大渔铁板烧(卓悦汇店),215,5916,3.5
深圳市,美食,日式料理,倔爷烤肉(深圳雪花科创店),113,4021,5.0
深圳市,美食,日式料理,仟喜丼·铁板烧(宝安壹方城店),115,776,4.0
深圳市,美食,日式料理,小春日和·日式料理(南头古城店),91,4721,4.5
深圳市,美食,日式料理,富淞·一本胜和牛炭火焼肉(海上世界店),145,5755,4.0
深圳市,美食,日式料理,大福煮物·关东煮·日料酒场(海岸城店),44,90,4.0
深圳市,美食,日式料理,鮨富藏•活蟹料理•铁板烧(罗湖益田广场店),183,255,4.0
深圳市,美食,日式料理,寿司大(深圳湾店),359,2360,4.5
深圳市,美食,日式料理,船稻现握寿司·刺身·天妇罗,108,379,4.5
深圳市,美食,日式料理,谷勝日料·松叶蟹·omakase(龙华店),280,1470,5.0
深圳市,美食,日式料理,大渔铁板烧(宝安大仟里店),213,4156,3.5
深圳市,美食,日式料理,寿司郎(福田卓悦Intown店),103,546,4.0
深圳市,美食,日式料理,虎丸烧肉(益田假日广场店),158,507,5.0
深圳市,美食,日式料理,Beefman牛肉人(南山店),140,678,4.5
深圳市,美食,日式料理,鸟剑居酒屋(南山大道店),125,2754,5.0
深圳市,美食,日式料理,负海拔台所,67,750,4.0
深圳市,美食,日式料理,寿司大(福田店),360,3012,4.5
深圳市,美食,日式料理,鸟鹏烧鸟居酒屋(星河雅宝店),115,2630,5.0
深圳市,美食,日式料理,活締·魚市刺身(蓝漪花园店),484,299,4.0
深圳市,美食,日式料理,鸟鹏烧鸟居酒屋(光明大仟里店),130,456,4.5
深圳市,美食,日式料理,鸟剑居酒屋(缤纷天地店),145,1159,4.5
深圳市,美食,日式料理,鸟剑居酒屋(购物公园店),132,2533,4.0
深圳市,美食,日式料理,四葉寿司·独栋别墅(华侨城店),869,2332,4.5
深圳市,美食,日式料理,平成屋·午肴夜酒(BREWTOWN啤酒小镇店),108,645,5.0
深圳市,美食,日式料理,慕炭·活鳗鱼·炭火和牛烧肉(前海路大新地铁站店),100,8215,4.0
深圳市,美食,日式料理,胜膳料理·松叶蟹(深圳湾店),520,2762,5.0
深圳市,美食,日式料理,宫崎牛一烧肉屋·和牛炭火燒肉(罗湖店),167,4239,4.5
深圳市,美食,日式料理,和牧道·和牛烧肉(龙华书城店),194,4662,5.0
深圳市,美食,日式料理,29侍烧肉(蛇口店),260,1029,5.0
深圳市,美食,日式料理,哥哥の深夜食堂(福田KKone店),93,1009,5.0
深圳市,美食,日式料理,鮨大虎寿司·手握赤醋饭(壹方城店),115,4805,4.0
深圳市,美食,日式料理,HULU麵屋(汉京国际店),54,1308,4.0
深圳市,美食,日式料理,ITARU食堂·定食料理(前海店),65,565,4.5
深圳市,美食,日式料理,牛角烧肉(深圳湾睿印店),145,4283,4.5
